elapsed_ms,cpu_pct,workers_active,queue_io,queue_cpu,queue_total
1,10,1,0,0,0
11,10,1,0,0,0
21,20,2,0,0,0
32,20,2,0,0,0
42,30,3,0,0,0
52,30,3,0,0,0
62,40,4,0,0,0
73,40,4,0,0,0
83,50,5,0,0,0
93,50,5,0,0,0
103,60,6,0,0,0
114,60,6,0,0,0
124,70,7,0,0,0
134,70,7,0,0,0
144,80,8,0,0,0
154,80,8,0,0,0
164,80,8,0,1,1
175,80,8,0,1,1
185,80,8,1,1,2
195,80,8,1,1,2
205,70,7,2,1,3
215,70,7,2,1,3
225,95,7,3,0,3
236,95,7,3,0,3
246,95,7,3,0,3
256,95,7,3,0,3
266,95,7,3,0,3
276,95,7,3,0,3
286,95,7,3,0,3
296,95,7,3,0,3
307,95,7,3,0,3
317,95,7,3,0,3
327,95,7,2,1,3
337,95,7,2,1,3
347,85,6,2,2,4
357,85,6,2,2,4
368,85,6,2,3,5
378,85,6,2,3,5
388,85,6,3,3,6
398,85,6,3,3,6
408,85,6,4,3,7
418,85,6,4,3,7
429,85,6,5,2,7
439,85,6,5,2,7
449,75,5,6,2,8
459,75,5,6,2,8
469,100,5,7,1,8
479,100,5,7,1,8
490,100,5,7,1,8
500,100,5,7,1,8
510,100,5,7,1,8
520,100,5,7,1,8
530,100,5,7,1,8
540,100,5,7,1,8
550,100,5,8,1,9
561,100,5,8,1,9
571,100,5,9,1,10
581,100,5,9,1,10
591,100,5,10,1,11
601,100,5,10,1,11
612,100,5,10,2,12
622,100,5,10,1,11
632,100,5,11,1,12
642,100,5,11,1,12
652,100,5,12,1,13
662,95,7,9,1,10
673,95,7,10,1,11
683,95,7,9,1,10
693,95,7,10,1,11
703,95,7,9,1,10
713,95,7,10,1,11
723,95,7,9,1,10
733,95,7,10,1,11
744,95,7,10,2,12
754,95,7,10,2,12
765,95,7,11,2,13
775,95,7,11,2,13
785,95,7,12,2,14
796,95,7,12,2,14
806,95,7,12,3,15
816,95,7,12,3,15
827,95,7,13,2,15
837,95,7,13,2,15
848,95,7,13,3,16
858,95,7,13,3,16
868,100,5,14,2,16
878,100,5,14,2,16
888,100,5,14,2,16
899,100,5,14,2,16
909,100,5,13,3,16
919,100,5,13,3,16
929,100,5,13,3,16
940,100,5,13,3,16
950,100,5,14,3,17
960,100,5,14,3,17
970,100,5,15,3,18
980,100,5,15,3,18
991,100,5,16,3,19
1001,100,5,16,3,19
1011,100,5,17,3,20
1021,100,5,17,3,20
1031,100,5,17,3,20
1042,100,5,17,3,20
1052,100,5,18,3,21
1062,75,5,17,3,20
1072,75,5,17,4,21
1082,100,5,17,3,20
1092,100,5,17,4,21
1102,100,5,16,4,20
1113,100,5,16,5,21
1123,100,5,15,5,20
1133,100,5,16,5,21
1143,100,5,16,5,21
1153,100,5,17,5,22
1163,100,5,17,5,22
1174,100,5,18,5,23
1184,100,5,18,5,23
1194,100,5,19,5,24
1204,100,5,19,5,24
1215,100,5,20,5,25
1225,100,5,20,4,24
1236,100,5,21,4,25
1252,100,5,22,4,26
1264,100,5,22,4,26
1275,100,5,22,4,26
1285,100,5,22,3,25
1295,100,5,23,3,26
1305,100,5,22,3,25
1316,100,5,23,3,26
1326,100,5,22,3,25
1337,100,5,23,3,26
1347,100,5,23,3,26
1357,100,5,24,3,27
1367,100,5,24,3,27
1379,100,5,25,3,28
1389,100,5,25,3,28
1399,100,5,26,3,29
1409,100,5,26,3,29
1419,100,5,27,3,30
1430,95,7,24,3,27
1440,95,7,25,3,28
1450,95,7,25,3,28
1460,95,7,25,4,29
1470,95,7,24,4,28
1480,95,7,25,4,29
1491,95,7,25,3,28
1501,95,7,26,3,29
1511,95,7,25,3,28
1521,95,7,26,3,29
1531,95,7,25,3,28
1541,95,7,26,3,29
1551,95,7,26,3,29
1562,95,7,27,3,30
1572,95,7,27,3,30
1582,95,7,27,4,31
1592,95,7,27,4,31
1602,95,7,28,4,32
1612,95,7,28,4,32
1623,100,5,28,4,32
1633,100,5,29,4,33
1643,100,5,29,4,33
1653,100,5,30,4,34
1663,100,5,30,4,34
1673,100,5,30,4,34
1684,95,7,27,4,31
1694,95,7,28,4,32
1704,95,7,27,4,31
1714,95,7,27,5,32
1724,85,6,27,5,32
1734,85,6,27,6,33
1744,85,6,27,6,33
1755,85,6,28,6,34
1765,85,6,28,6,34
1775,85,6,28,7,35
1785,85,6,28,7,35
1795,85,6,28,8,36
1806,85,6,28,8,36
1816,85,6,28,9,37
1826,85,6,28,8,36
1836,85,6,29,8,37
1848,85,6,29,8,37
1858,85,6,30,8,38
1868,75,5,30,8,38
1878,75,5,31,8,39
1889,100,5,29,7,36
1899,100,5,30,7,37
1910,100,5,29,7,36
1920,100,5,30,7,37
1931,100,5,30,7,37
1941,100,5,31,7,38
1951,100,5,31,7,38
1961,100,5,31,8,39
1971,100,5,31,8,39
1982,100,5,32,8,40
1992,100,5,32,8,40
2002,100,5,33,8,41
2012,100,5,33,8,41
2023,100,5,34,7,41
2033,100,5,34,7,41
2043,100,5,35,7,42
2053,100,5,35,7,42
2064,100,5,36,7,43
2074,100,5,36,7,43
2084,100,5,35,6,41
2095,100,5,35,6,41
2105,100,5,34,7,41
2115,100,5,34,7,41
2126,100,5,35,7,42
2137,100,5,35,8,43
2147,100,5,35,8,43
2158,100,5,36,8,44
2169,100,5,36,8,44
2180,100,5,37,8,45
2191,100,5,37,8,45
2201,100,5,38,8,46
2211,100,5,38,8,46
2222,100,5,39,8,47
2232,100,5,39,7,46
2242,100,5,39,8,47
2253,100,5,39,8,47
2264,100,5,39,9,48
2274,100,5,39,9,48
2284,100,5,38,8,46
2295,100,5,38,8,46
2305,100,5,38,8,46
2315,100,5,38,8,46
2326,100,5,39,8,47
2336,100,5,39,8,47
2346,100,5,40,8,48
2356,100,5,40,8,48
2366,100,5,40,9,49
2376,100,5,40,9,49
2387,100,5,40,10,50
2397,100,5,40,10,50
2407,100,5,41,10,51
2417,100,5,41,10,51
2427,100,5,42,9,51
2437,100,5,42,9,51
2448,100,5,43,9,52
2458,100,5,43,9,52
2468,100,5,44,9,53
2478,100,5,44,9,53
2489,100,5,42,9,51
2499,100,5,42,9,51
2509,100,5,42,9,51
2519,100,5,42,9,51
2530,100,5,43,9,52
2540,100,5,43,9,52
2550,100,5,44,9,53
2560,100,5,44,9,53
2570,100,5,45,9,54
2580,100,5,45,9,54
2591,100,5,46,9,55
2601,100,5,47,9,56
2611,100,5,47,9,56
2621,100,5,47,10,57
2631,100,5,47,9,56
2641,100,5,48,9,57
2652,100,5,48,9,57
2662,100,5,49,9,58
2672,100,5,49,9,58
2682,100,5,49,10,59
2692,100,5,47,9,56
2702,100,5,47,10,57
2713,100,5,46,10,56
2723,100,5,47,10,57
2733,100,5,47,10,57
2743,100,5,47,11,58
2753,100,5,47,11,58
2763,100,5,48,11,59
2773,100,5,48,11,59
2784,100,5,49,11,60
2794,100,5,49,11,60
2804,100,5,49,12,61
2814,100,5,49,12,61
2824,100,5,50,11,61
2834,100,5,50,11,61
2845,100,5,50,12,62
2855,100,5,50,12,62
2865,100,5,51,12,63
2875,100,5,51,12,63
2885,100,5,50,11,61
2895,100,5,50,11,61
2906,100,5,49,12,61
2916,100,5,49,12,61
2926,100,5,50,12,62
2936,100,5,50,12,62
2946,100,5,51,12,63
2957,100,5,51,12,63
2967,100,5,51,13,64
2977,100,5,51,13,64
2987,100,5,52,13,65
2997,100,5,52,13,65
3007,100,5,53,13,66
3018,100,5,53,13,66
3028,100,5,54,12,66
3038,100,5,54,12,66
3048,100,5,55,12,67
3058,100,5,55,12,67
3068,100,5,56,12,68
3079,100,5,56,12,68
3089,100,5,55,11,66
3099,100,5,55,11,66
3109,100,5,55,11,66
3119,100,5,55,11,66
3129,100,5,56,11,67
3140,100,5,56,11,67
3150,100,5,57,11,68
3160,100,5,57,11,68
3170,100,5,58,11,69
3180,100,5,58,11,69
3190,100,5,59,11,70
3201,100,5,59,11,70
3211,100,5,59,12,71
3221,100,5,59,12,71
3231,100,5,60,11,71
3241,100,5,60,11,71
3252,100,5,61,11,72
3262,100,5,61,11,72
3272,100,5,62,11,73
3282,100,5,62,11,73
3292,100,5,61,10,71
3302,100,5,61,10,71
3313,100,5,61,10,71
3323,100,5,61,10,71
3333,100,5,62,10,72
3343,100,5,62,10,72
3353,100,5,62,11,73
3363,100,5,62,11,73
3373,100,5,63,11,74
3385,100,5,63,11,74
3396,100,5,64,11,75
3406,100,5,65,11,76
3417,100,5,65,11,76
3428,100,5,66,10,76
3438,100,5,66,10,76
3448,100,5,67,10,77
3459,100,5,67,10,77
3469,100,5,68,10,78
3479,100,5,68,10,78
3489,95,7,64,10,74
3499,95,7,64,10,74
3509,95,7,64,10,74
3520,95,7,64,10,74
3530,95,7,65,10,75
3540,95,7,65,10,75
3550,95,7,66,10,76
3561,95,7,66,10,76
3571,95,7,67,10,77
3581,95,7,67,10,77
3591,95,7,67,11,78
3601,95,7,67,11,78
3611,95,7,68,11,79
3622,95,7,68,11,79
3632,95,7,69,10,79
3642,95,7,69,10,79
3652,95,7,70,10,80
3662,95,7,70,10,80
3672,95,7,71,10,81
3683,95,7,71,10,81
3693,95,7,66,11,77
3704,95,7,66,11,77
3716,95,7,66,11,77
3728,95,7,66,11,77
3740,95,7,67,11,78
3752,95,7,68,11,79
3764,95,7,68,11,79
3775,95,7,69,11,80
3785,95,7,69,11,80
3795,95,7,70,11,81
3806,95,7,70,11,81
3816,95,7,71,11,82
3826,95,7,71,11,82
3836,95,7,72,10,82
3847,95,7,72,10,82
3857,95,7,73,10,83
3867,95,7,73,10,83
3877,95,7,74,10,84
3888,95,7,69,10,79
3898,95,7,70,10,80
3908,95,7,70,10,80
3919,95,7,70,10,80
3929,95,7,70,10,80
3939,95,7,71,10,81
3949,95,7,71,10,81
3959,95,7,72,10,82
3970,95,7,72,10,82
3980,95,7,72,11,83
3990,95,7,72,11,83
4000,95,7,73,11,84
4010,95,7,73,11,84
4020,95,7,74,11,85
4031,95,7,74,10,84
4041,95,7,74,11,85
4051,95,7,74,11,85
4061,95,7,75,11,86
4071,95,7,75,11,86
4081,95,7,76,11,87
4092,95,7,71,11,82
4102,95,7,72,11,83
4112,95,7,71,11,82
4122,95,7,72,11,83
4132,95,7,72,11,83
4142,95,7,73,11,84
4153,95,7,73,11,84
4163,95,7,74,11,85
4173,95,7,74,11,85
4183,95,7,75,11,86
4193,95,7,75,11,86
4203,95,7,76,11,87
4214,95,7,76,11,87
4224,95,7,77,11,88
4234,95,7,77,10,87
4244,95,7,77,11,88
4254,95,7,77,11,88
4265,95,7,78,11,89
4275,95,7,78,11,89
4285,95,7,79,11,90
4295,95,7,74,11,85
4305,95,7,75,11,86
4315,95,7,74,11,85
4326,95,7,75,11,86
4336,95,7,75,11,86
4346,95,7,76,11,87
4356,95,7,76,11,87
4366,95,7,76,12,88
4377,95,7,76,12,88
4387,95,7,77,12,89
4398,95,7,77,12,89
4409,95,7,78,12,90
4420,95,7,78,13,91
4430,95,7,78,12,90
4440,95,7,79,12,91
4450,95,7,79,12,91
4461,95,7,80,12,92
4471,95,7,80,12,92
4481,95,7,81,12,93
4491,95,7,76,12,88
4501,95,7,77,12,89
4511,95,7,76,12,88
4521,95,7,77,12,89
4535,95,7,77,12,89
4545,95,7,78,12,90
4556,95,7,78,12,90
4568,95,7,79,12,91
4580,95,7,79,12,91
4592,95,7,80,12,92
4602,95,7,80,12,92
4613,95,7,80,13,93
4623,95,7,80,13,93
4634,95,7,81,12,93
4644,95,7,81,12,93
4655,95,7,82,12,94
4667,95,7,82,12,94
4678,95,7,82,13,95
4689,95,7,80,13,93
4699,95,7,78,13,91
4709,95,7,79,13,92
4724,95,7,78,13,91
4734,95,7,79,13,92
4744,95,7,79,13,92
4754,95,7,79,14,93
4765,95,7,79,14,93
4775,95,7,80,14,94
4785,95,7,80,14,94
4796,95,7,80,15,95
4806,95,7,80,15,95
4816,95,7,81,15,96
4826,95,7,81,15,96
4836,95,7,82,14,96
4847,95,7,82,14,96
4857,95,7,83,14,97
4867,95,7,83,14,97
4877,95,7,84,14,98
4887,95,7,84,14,98
4897,100,5,83,13,96
4907,100,5,83,13,96
4918,100,5,83,13,96
4928,100,5,83,13,96
4938,100,5,84,13,97
4948,100,5,84,13,97
4958,100,5,84,14,98
4969,100,5,84,14,98
4979,100,5,85,14,99
4989,100,5,85,14,99
4999,100,5,86,14,100
5009,100,5,86,14,100
5019,100,5,87,14,101
5030,100,5,87,14,101
5040,95,7,84,15,99
5050,95,7,84,15,99
5060,95,7,85,15,100
5070,95,7,85,15,100
5080,95,7,86,15,101
5091,95,7,84,14,98
5101,95,7,84,15,99
5111,85,6,84,15,99
5121,85,6,85,15,100
5131,85,6,85,15,100
5141,85,6,86,15,101
5151,85,6,86,15,101
5162,85,6,87,15,102
5172,85,6,87,15,102
5182,85,6,87,16,103
5192,85,6,87,16,103
5202,85,6,88,16,104
5212,85,6,88,16,104
5223,85,6,89,16,105
5233,85,6,89,16,105
5243,100,5,88,16,104
5253,100,5,88,16,104
5263,100,5,88,17,105
5273,100,5,88,17,105
5284,100,5,89,17,106
5294,100,5,87,16,103
5304,100,5,88,16,104
5314,100,5,88,16,104
5324,100,5,89,16,105
5334,100,5,89,16,105
5345,100,5,90,16,106
5355,100,5,90,16,106
5365,100,5,91,16,107
5375,100,5,91,16,107
5385,100,5,92,16,108
5395,100,5,92,16,108
5406,100,5,93,16,109
5416,100,5,93,16,109
5426,100,5,94,16,110
5436,100,5,93,15,108
5447,100,5,93,16,109
5457,100,5,94,16,110
5467,100,5,94,16,110
5477,100,5,95,16,111
5487,100,5,95,16,111
5497,100,5,94,15,109
5507,100,5,94,15,109
5518,100,5,95,15,110
5528,100,5,95,15,110
5538,100,5,96,15,111
5548,100,5,96,15,111
5558,100,5,97,15,112
5568,100,5,97,15,112
5579,100,5,98,15,113
5589,100,5,98,15,113
5599,100,5,99,15,114
5609,100,5,99,15,114
5619,100,5,100,15,115
5630,100,5,100,15,115
5640,95,7,97,15,112
5650,95,7,97,15,112
5660,95,7,97,16,113
5670,95,7,97,16,113
5680,95,7,97,17,114
5690,95,7,95,16,111
5701,95,7,96,16,112
5711,95,7,96,16,112
5721,95,7,97,16,113
5731,95,7,97,16,113
5741,95,7,98,16,114
5751,95,7,98,16,114
5762,95,7,99,16,115
5772,95,7,99,16,115
5782,95,7,99,17,116
5792,95,7,99,17,116
5802,95,7,100,17,117
5812,95,7,100,17,117
5823,95,7,100,18,118
5833,95,7,100,18,118
5843,100,5,99,18,117
5853,100,5,99,18,117
5863,100,5,100,18,118
5873,100,5,100,18,118
5884,100,5,101,18,119
5894,100,5,99,17,116
5904,100,5,100,17,117
5914,100,5,100,17,117
5924,100,5,101,17,118
5934,100,5,101,17,118
5945,100,5,102,17,119
5955,100,5,102,17,119
5965,100,5,102,18,120
5975,100,5,102,18,120
5985,100,5,103,18,121
5995,100,5,103,18,121
6006,100,5,104,18,122
6016,100,5,104,18,122
6026,100,5,105,18,123
6036,100,5,104,17,121
6046,100,5,104,18,122
6056,100,5,104,18,122
6066,100,5,104,19,123
6077,100,5,104,19,123
6087,100,5,105,19,124
6097,100,5,103,18,121
6107,100,5,104,18,122
6117,100,5,104,18,122
6127,100,5,105,18,123
6138,100,5,105,18,123
6148,100,5,106,18,124
6158,100,5,106,18,124
6168,100,5,107,18,125
6178,100,5,107,18,125
6188,100,5,108,18,126
6199,100,5,108,18,126
6209,100,5,109,18,127
6219,100,5,109,18,127
6229,100,5,110,18,128
6239,85,6,107,18,125
6249,95,7,107,18,125
6259,95,7,107,18,125
6270,95,7,108,18,126
6280,95,7,108,18,126
6290,85,6,107,18,125
6300,85,6,107,18,125
6310,95,7,107,18,125
6320,95,7,107,18,125
6331,95,7,108,18,126
6341,95,7,109,18,127
6351,95,7,109,18,127
6361,95,7,110,18,128
6371,95,7,110,18,128
6381,95,7,111,18,129
6392,95,7,111,18,129
6402,95,7,112,18,130
6412,95,7,112,18,130
6422,95,7,113,18,131
6432,95,7,113,18,131
6442,95,7,110,18,128
6453,95,7,110,18,128
6463,95,7,110,19,129
6473,95,7,110,19,129
6483,95,7,111,19,130
6493,95,7,110,18,128
6503,95,7,110,18,128
6513,95,7,110,18,128
6524,95,7,111,18,129
6534,95,7,111,18,129
6544,95,7,111,19,130
6554,95,7,111,19,130
6564,95,7,111,20,131
6574,95,7,111,20,131
6585,95,7,112,20,132
6595,95,7,112,20,132
6605,95,7,113,20,133
6615,95,7,113,20,133
6625,95,7,114,20,134
6635,100,5,114,19,133
6645,100,5,113,20,133
6656,100,5,113,20,133
6666,100,5,114,20,134
6676,100,5,114,20,134
6686,100,5,115,20,135
6696,100,5,114,19,133
6706,100,5,113,20,133
6717,100,5,113,20,133
6727,100,5,114,20,134
6737,100,5,114,20,134
6747,100,5,115,20,135
6757,100,5,115,20,135
6767,100,5,116,20,136
6778,100,5,116,20,136
6788,100,5,116,21,137
6798,100,5,116,21,137
6808,100,5,117,21,138
6818,100,5,117,21,138
6829,100,5,118,21,139
6839,100,5,118,20,138
6849,100,5,118,20,138
6859,100,5,118,20,138
6869,100,5,119,20,139
6879,100,5,119,20,139
6890,100,5,120,20,140
6900,100,5,119,19,138
6910,100,5,118,20,138
6920,100,5,118,20,138
6930,100,5,119,20,139
6940,100,5,119,20,139
6951,100,5,120,20,140
6961,100,5,120,20,140
6971,100,5,121,20,141
6981,100,5,121,20,141
6991,100,5,122,20,142
7001,100,5,122,20,142
7012,100,5,122,21,143
7022,100,5,122,21,143
7032,100,5,123,21,144
7042,100,5,122,20,142
7052,100,5,123,20,143
7062,100,5,123,20,143
7073,100,5,124,20,144
7083,100,5,124,20,144
7093,95,7,121,20,141
7103,95,7,120,20,140
7113,95,7,121,20,141
7123,95,7,121,20,141
7134,95,7,122,20,142
7144,95,7,122,20,142
7154,95,7,123,20,143
7164,95,7,123,20,143
7174,95,7,124,20,144
7184,95,7,125,20,145
7195,95,7,125,20,145
7212,95,7,125,21,146
7223,95,7,125,21,146
7234,95,7,126,21,147
7244,95,7,126,20,146
7254,95,7,126,20,146
7264,95,7,126,20,146
7274,95,7,127,20,147
7284,95,7,127,20,147
7295,95,7,124,20,144
7305,95,7,123,20,143
7315,95,7,124,20,144
7325,95,7,124,20,144
7335,95,7,125,20,145
7345,95,7,125,20,145
7356,95,7,126,20,146
7366,95,7,126,20,146
7376,95,7,127,20,147
7386,95,7,127,20,147
7396,95,7,127,21,148
7406,95,7,127,21,148
7417,95,7,128,21,149
7427,95,7,128,21,149
7437,95,7,129,21,150
7447,95,7,129,20,149
7457,95,7,129,20,149
7467,95,7,129,20,149
7478,95,7,129,21,150
7488,95,7,129,21,150
7498,95,7,126,21,147
7508,95,7,125,21,146
7518,95,7,125,22,147
7528,95,7,125,22,147
7538,95,7,125,23,148
7549,95,7,125,23,148
7559,95,7,126,23,149
7569,95,7,126,23,149
7579,95,7,126,24,150
7589,95,7,126,24,150
7600,95,7,127,24,151
7610,95,7,127,24,151
7620,95,7,128,24,152
7630,95,7,128,24,152
7640,95,7,128,24,152
7651,85,6,128,24,152
7661,85,6,129,24,153
7671,85,6,129,24,153
7681,85,6,130,24,154
7691,100,5,129,23,152
7701,100,5,128,23,151
7712,100,5,129,23,152
7722,100,5,129,23,152
7732,100,5,129,24,153
7742,100,5,129,24,153
7752,100,5,130,24,154
7762,100,5,130,24,154
7773,100,5,131,24,155
7783,100,5,131,24,155
7793,100,5,132,24,156
7803,100,5,132,24,156
7813,100,5,133,24,157
7823,100,5,133,24,157
7834,100,5,134,24,158
7844,100,5,134,23,157
7854,100,5,134,24,158
7864,100,5,134,24,158
7874,100,5,135,24,159
7884,100,5,135,24,159
7894,100,5,134,23,157
7905,100,5,133,23,156
7915,100,5,134,23,157
7925,100,5,134,23,157
7935,100,5,134,24,158
7945,100,5,134,24,158
7956,100,5,135,24,159
7966,100,5,135,24,159
7976,100,5,136,24,160
7986,100,5,136,24,160
7996,100,5,137,24,161
8006,100,5,137,24,161
8017,100,5,138,24,162
8027,100,5,138,24,162
8037,100,5,139,24,163
8047,100,5,139,23,162
8057,100,5,140,23,163
8067,100,5,140,23,163
8077,100,5,141,23,164
8088,100,5,141,23,164
8098,95,7,137,23,160
8108,85,6,137,23,160
8118,95,7,137,23,160
8128,95,7,137,23,160
8138,95,7,138,23,161
8149,95,7,138,23,161
8159,95,7,139,23,162
8169,95,7,139,23,162
8179,95,7,140,23,163
8189,95,7,140,23,163
8199,95,7,141,23,164
8210,95,7,141,23,164
8220,95,7,142,23,165
8230,95,7,142,23,165
8240,95,7,142,23,165
8250,95,7,142,23,165
8260,95,7,143,23,166
8271,95,7,143,23,166
8281,95,7,144,23,167
8291,95,7,144,23,167
8301,95,7,140,23,163
8311,95,7,140,23,163
8321,95,7,140,23,163
8332,95,7,140,23,163
8342,95,7,141,23,164
8352,95,7,141,23,164
8362,95,7,142,23,165
8372,95,7,142,23,165
8382,95,7,143,23,166
8393,95,7,143,23,166
8403,95,7,144,23,167
8413,95,7,144,23,167
8423,95,7,145,23,168
8433,95,7,145,23,168
8444,95,7,146,22,168
8454,95,7,146,22,168
8464,95,7,147,22,169
8474,95,7,147,22,169
8484,95,7,148,22,170
8494,95,7,144,22,166
8505,95,7,144,22,166
8515,95,7,143,23,166
8525,95,7,143,23,166
8535,95,7,143,24,167
8545,95,7,143,24,167
8555,95,7,144,24,168
8566,95,7,144,24,168
8576,95,7,145,24,169
8586,95,7,145,24,169
8596,95,7,145,25,170
8606,95,7,145,25,170
8616,95,7,146,25,171
8626,95,7,146,25,171
8637,95,7,147,25,172
8647,95,7,147,24,171
8657,95,7,148,24,172
8667,95,7,148,24,172
8677,95,7,149,24,173
8688,95,7,149,24,173
8698,95,7,145,24,169
8709,95,7,145,24,169
8719,95,7,144,25,169
8729,95,7,144,25,169
8740,95,7,145,25,170
8750,95,7,145,25,170
8760,95,7,146,25,171
8770,95,7,146,25,171
8780,95,7,146,26,172
8790,95,7,146,26,172
8801,95,7,146,27,173
8811,95,7,146,27,173
8821,95,7,146,28,174
8831,95,7,146,28,174
8841,95,7,147,27,174
8851,95,7,147,27,174
8862,95,7,148,27,175
8872,95,7,148,27,175
8882,95,7,149,27,176
8892,100,5,148,26,174
8902,100,5,148,26,174
8912,100,5,148,26,174
8923,100,5,148,26,174
8933,100,5,148,26,174
8943,100,5,149,26,175
8953,100,5,149,26,175
8963,100,5,150,26,176
8974,100,5,150,26,176
8984,100,5,151,26,177
8994,100,5,151,26,177
9004,100,5,152,26,178
9014,100,5,152,26,178
9024,100,5,153,26,179
9035,100,5,153,26,179
9045,100,5,154,25,179
9055,100,5,154,25,179
9065,100,5,154,26,180
9075,100,5,154,26,180
9085,100,5,155,26,181
9096,100,5,153,25,178
9106,100,5,154,25,179
9116,100,5,153,25,178
9126,100,5,154,25,179
9136,100,5,154,25,179
9146,100,5,154,26,180
9157,100,5,154,26,180
9167,100,5,155,26,181
9177,100,5,155,26,181
9187,100,5,156,26,182
9197,100,5,156,26,182
9207,100,5,157,26,183
9218,100,5,158,26,184
9228,100,5,158,26,184
9238,100,5,158,27,185
9248,100,5,158,26,184
9258,100,5,159,26,185
9269,100,5,159,26,185
9279,100,5,159,27,186
9289,100,5,159,27,186
9300,100,5,158,26,184
9310,100,5,158,26,184
9320,100,5,158,26,184
9330,100,5,158,26,184
9341,100,5,159,26,185
9351,100,5,159,26,185
9361,100,5,159,27,186
9371,100,5,159,27,186
9381,100,5,160,27,187
9392,100,5,160,27,187
9402,100,5,161,27,188
9412,100,5,161,27,188
9422,100,5,162,27,189
9432,100,5,162,27,189
9443,85,6,161,27,188
9453,85,6,161,27,188
9463,85,6,161,28,189
9475,85,6,161,28,189
9485,85,6,162,28,190
9495,75,5,161,27,188
9506,85,6,161,27,188
9516,75,5,161,27,188
9526,85,6,161,27,188
9536,85,6,161,27,188
9546,85,6,161,28,189
9556,85,6,161,28,189
9567,85,6,162,28,190
9577,85,6,162,28,190
9587,85,6,163,28,191
9597,85,6,163,28,191
9607,85,6,164,28,192
9618,85,6,164,28,192
9628,85,6,165,28,193
9638,85,6,165,28,193
9648,100,5,165,28,193
9658,100,5,165,28,193
9669,100,5,166,28,194
9679,100,5,166,28,194
9689,100,5,167,28,195
9699,100,5,165,27,192
9709,100,5,166,27,193
9719,100,5,165,27,192
9730,100,5,166,27,193
9740,100,5,166,27,193
9750,100,5,167,27,194
9760,100,5,168,27,195
9770,100,5,168,27,195
9781,100,5,168,28,196
9791,100,5,168,28,196
9801,100,5,169,28,197
9811,100,5,169,28,197
9821,100,5,170,28,198
9832,100,5,170,28,198
9842,95,7,168,28,196
9852,95,7,168,28,196
9863,95,7,168,29,197
9873,95,7,168,29,197
9883,95,7,169,29,198
9893,95,7,169,29,198
9903,95,7,167,29,196
9914,95,7,167,29,196
9924,85,6,168,29,197
9934,85,6,168,29,197
9944,85,6,169,29,198
9954,85,6,169,29,198
9964,85,6,170,29,199
9975,85,6,170,29,199
9985,85,6,170,30,200
9995,85,6,170,30,200
10005,85,6,170,31,201
10015,85,6,170,31,201
10026,85,6,170,32,202
10036,85,6,170,32,202
10046,100,5,170,31,201
10057,100,5,170,31,201
10067,100,5,171,31,202
10077,100,5,171,31,202
10087,100,5,172,31,203
10098,100,5,171,30,201
10108,100,5,171,30,201
10118,100,5,171,30,201
10128,100,5,172,30,202
10138,100,5,172,30,202
10149,100,5,173,30,203
10159,100,5,173,30,203
10169,100,5,174,30,204
10179,100,5,174,30,204
10189,100,5,175,30,205
10199,100,5,175,30,205
10210,100,5,176,30,206
10220,100,5,176,30,206
10231,100,5,177,30,207
10241,90,4,177,29,206
10259,100,5,177,29,206
10270,100,5,178,29,207
10280,100,5,178,29,207
10290,100,5,179,29,208
10300,95,7,174,29,203
10311,95,7,175,29,204
10321,95,7,175,29,204
10331,95,7,176,29,205
10341,95,7,176,29,205
10352,95,7,177,29,206
10362,95,7,177,29,206
10372,95,7,178,29,207
10382,95,7,178,29,207
10392,95,7,179,29,208
10402,95,7,179,29,208
10413,95,7,180,29,209
10423,95,7,180,29,209
10433,95,7,181,29,210
10443,95,7,180,28,208
10453,95,7,181,28,209
10464,95,7,182,28,210
10474,95,7,182,28,210
10484,95,7,183,28,211
10494,95,7,179,28,207
10504,95,7,179,28,207
10514,95,7,179,28,207
10525,95,7,179,29,208
10535,95,7,179,29,208
10545,95,7,179,30,209
10555,95,7,179,30,209
10565,95,7,179,31,210
10575,95,7,179,31,210
10586,95,7,180,31,211
10596,95,7,180,31,211
10606,95,7,181,31,212
10616,95,7,181,31,212
10626,95,7,182,31,213
10636,95,7,182,31,213
10646,95,7,182,30,212
10657,95,7,182,30,212
10667,95,7,182,31,213
10677,95,7,182,31,213
10687,95,7,183,31,214
10697,100,5,182,30,212
10707,100,5,182,30,212
10718,100,5,182,30,212
10728,100,5,183,30,213
10738,100,5,183,30,213
10748,100,5,184,30,214
10758,100,5,184,30,214
10769,100,5,185,30,215
10779,100,5,185,30,215
10789,100,5,186,30,216
10799,100,5,186,30,216
10809,100,5,187,30,217
10819,100,5,187,30,217
10830,100,5,188,30,218
10840,95,7,185,30,215
10850,95,7,184,31,215
10860,95,7,184,31,215
10870,95,7,185,31,216
10880,95,7,185,31,216
10891,95,7,186,31,217
10901,95,7,184,30,214
10911,95,7,185,30,215
10921,95,7,185,30,215
10931,95,7,186,30,216
10941,95,7,186,30,216
10952,95,7,186,31,217
10962,95,7,186,31,217
10972,95,7,187,31,218
10982,95,7,187,31,218
10992,95,7,188,31,219
11004,95,7,188,31,219
11015,95,7,189,31,220
11026,95,7,189,31,220
11038,95,7,190,31,221
11048,95,7,186,32,218
11058,95,7,186,32,218
11069,95,7,186,33,219
11079,95,7,186,33,219
