elapsed_ms,cpu_pct,workers_active,queue_len
23344,100,5,413
23354,100,5,412
23364,100,5,412
23374,100,5,412
23384,100,5,412
23395,100,5,412
23405,100,5,412
23415,100,5,412
23425,100,5,412
23435,100,5,411
23445,100,5,411
23456,100,5,411
23466,100,5,411
23476,100,5,411
23486,100,5,411
23496,100,5,411
23507,75,5,410
23517,75,5,410
23528,100,5,408
23538,100,5,408
23551,100,5,408
23562,100,5,407
23573,100,5,407
23583,100,5,407
23594,100,5,407
23604,100,5,407
23614,100,5,407
23625,100,5,407
23635,100,5,406
23645,100,5,406
23655,100,5,406
23666,100,5,406
23677,100,5,406
23688,100,5,406
23699,100,5,406
23709,100,5,405
23719,100,5,405
23729,75,5,403
23739,75,5,403
23749,75,5,403
23759,100,5,402
23770,100,5,402
23781,100,5,402
23791,100,5,402
23802,100,5,402
23812,100,5,402
23822,100,5,402
23832,100,5,402
23842,100,5,401
23853,100,5,401
23863,100,5,401
23873,100,5,401
23884,100,5,401
23894,100,5,401
23904,100,5,400
23914,100,5,400
23924,100,5,398
23934,100,5,398
23944,100,5,398
23955,75,5,397
23965,75,5,397
23975,75,5,397
23985,75,5,397
23995,75,5,397
24005,75,5,397
24016,75,5,397
24027,75,5,397
24037,100,5,396
24047,100,5,396
24057,100,5,396
24067,100,5,396
24077,100,5,396
24088,100,5,396
24098,100,5,396
24108,100,5,395
24118,100,5,395
24128,100,5,393
24138,100,5,393
24148,100,5,393
24159,100,5,392
24169,100,5,392
24179,100,5,392
24189,100,5,392
24199,100,5,392
24209,100,5,392
24220,100,5,392
24230,100,5,392
24241,75,5,391
24252,75,5,391
24263,75,5,391
24277,75,5,391
24287,75,5,391
24298,75,5,391
24308,100,5,390
24320,100,5,390
24331,100,5,388
24341,100,5,388
24351,100,5,388
24362,100,5,387
24372,100,5,387
24382,100,5,387
24392,100,5,387
24402,100,5,387
24412,100,5,387
24423,100,5,387
24433,100,5,387
24443,100,5,386
24453,100,5,386
24463,100,5,386
24473,100,5,386
24484,100,5,386
24494,100,5,386
24504,75,5,385
24514,75,5,385
24524,75,5,383
24534,75,5,383
24544,75,5,383
24555,100,5,382
24565,100,5,382
24575,100,5,382
24585,100,5,382
24595,100,5,382
24605,100,5,382
24616,100,5,382
24626,100,5,382
24636,100,5,381
24646,100,5,381
24656,100,5,381
24666,100,5,381
24678,100,5,381
24690,100,5,381
24700,100,5,381
24711,100,5,380
24722,100,5,380
24732,100,5,378
24742,100,5,378
24755,75,5,377
24766,75,5,377
24778,75,5,377
24789,75,5,377
24799,75,5,377
24810,75,5,377
24820,75,5,377
24830,75,5,377
24840,100,5,376
24850,100,5,376
24860,100,5,376
24871,100,5,376
24881,100,5,376
24892,100,5,376
24902,100,5,376
24912,100,5,375
24922,100,5,375
24932,100,5,373
24942,100,5,373
24953,100,5,373
24963,100,5,372
24973,100,5,372
24983,100,5,372
24993,100,5,372
25003,100,5,372
25014,100,5,372
25024,100,5,372
25034,100,5,372
25044,75,5,371
25054,75,5,371
25064,75,5,371
25075,75,5,371
25085,75,5,371
25095,75,5,371
25105,75,5,371
25115,100,5,370
25125,75,5,368
25135,75,5,368
25146,75,5,368
25156,100,5,367
25166,100,5,367
25176,100,5,367
25186,100,5,367
25196,100,5,367
25207,100,5,367
25217,100,5,367
25227,100,5,367
25237,100,5,366
25247,100,5,366
25258,100,5,366
25268,100,5,366
25278,100,5,366
25288,100,5,366
25298,100,5,366
25308,75,5,365
25319,75,5,365
25329,100,5,363
25339,100,5,363
25349,100,5,363
25359,75,5,362
25370,75,5,362
25380,75,5,362
25390,75,5,362
25400,75,5,362
25410,75,5,362
25421,75,5,362
25431,75,5,362
25441,100,5,361
25451,100,5,361
25461,100,5,361
25471,100,5,361
25482,100,5,361
25492,100,5,361
25502,100,5,361
25513,100,5,360
25523,100,5,360
25533,100,5,358
25543,100,5,358
25553,100,5,358
25564,100,5,357
25574,100,5,357
25584,100,5,357
25594,100,5,357
25604,100,5,357
25614,100,5,357
25625,100,5,357
25635,100,5,357
25645,75,5,356
25655,75,5,356
25665,75,5,356
25676,75,5,356
25686,75,5,356
25696,75,5,356
25706,75,5,356
25716,100,5,355
25726,100,5,353
25737,100,5,353
25747,100,5,353
25757,100,5,352
25767,100,5,352
25777,100,5,352
25787,100,5,352
25798,100,5,352
25808,100,5,352
25818,100,5,352
25828,100,5,352
25838,100,5,351
25848,100,5,351
25859,100,5,351
25869,100,5,351
25879,100,5,351
25889,100,5,351
25899,100,5,351
25910,75,5,350
25920,75,5,350
25930,100,5,348
25940,100,5,348
25950,100,5,348
25961,100,5,347
25971,100,5,347
25981,100,5,347
25991,100,5,347
26001,100,5,347
26011,100,5,347
26021,100,5,347
26032,100,5,347
26042,100,5,346
26052,100,5,346
26062,100,5,346
26072,100,5,346
26083,100,5,346
26093,100,5,346
26103,100,5,346
26113,100,5,345
26123,100,5,345
26133,75,5,343
26144,75,5,343
26154,75,5,343
26164,100,5,342
26174,100,5,342
26184,100,5,342
26195,100,5,342
26205,100,5,342
26215,100,5,342
26225,100,5,342
26235,100,5,342
26245,100,5,341
26256,100,5,341
26266,100,5,341
26276,100,5,341
26286,100,5,341
26296,100,5,341
26306,100,5,341
26317,100,5,340
26327,100,5,338
26337,100,5,338
26353,100,5,338
26364,75,5,337
26374,75,5,337
26385,75,5,337
26396,75,5,337
26409,75,5,337
26420,75,5,337
26430,75,5,337
26440,100,5,336
26450,100,5,336
26461,100,5,336
26471,100,5,336
26481,100,5,336
26491,100,5,336
26501,100,5,336
26511,100,5,335
26522,100,5,335
26532,100,5,333
26542,100,5,333
26552,100,5,333
26562,100,5,332
26573,100,5,332
26583,100,5,332
26593,100,5,332
26603,100,5,332
26614,100,5,332
26624,100,5,332
26634,100,5,332
26644,75,5,331
26654,75,5,331
26664,75,5,331
26675,75,5,331
26685,75,5,331
26695,75,5,331
26705,75,5,331
26715,100,5,330
26725,100,5,330
26735,100,5,328
26746,100,5,328
26756,100,5,328
26766,100,5,327
26776,100,5,327
26788,100,5,327
26798,100,5,327
26808,100,5,327
26818,100,5,327
26837,100,5,327
26848,100,5,326
26858,100,5,326
26868,100,5,326
26878,100,5,326
26888,100,5,326
26899,100,5,326
26909,75,5,325
26919,75,5,325
26929,100,5,323
26939,100,5,323
26949,100,5,323
26959,100,5,322
26970,100,5,322
26980,100,5,322
26990,100,5,322
27000,100,5,322
27010,100,5,322
27020,100,5,322
27030,100,5,322
27041,100,5,322
27051,100,5,321
27061,100,5,321
27071,100,5,321
27082,100,5,321
27092,100,5,321
27102,100,5,321
27112,100,5,320
27122,100,5,320
27133,75,5,318
27143,75,5,318
27153,75,5,318
27163,100,5,317
27173,100,5,317
27183,100,5,317
27194,100,5,317
27204,100,5,317
27214,100,5,317
27224,100,5,317
27234,100,5,317
27245,100,5,316
27255,100,5,316
27265,100,5,316
27275,100,5,316
27285,100,5,316
27295,100,5,316
27306,100,5,316
27316,100,5,315
27326,100,5,315
27336,100,5,313
27346,100,5,313
27356,100,5,313
27367,75,5,312
27377,75,5,312
27387,75,5,312
27397,75,5,312
27407,75,5,312
27418,75,5,312
27428,75,5,312
27438,75,5,312
27448,100,5,311
27458,100,5,311
27468,100,5,311
27479,100,5,311
27489,100,5,311
27499,100,5,311
27509,100,5,310
27519,100,5,310
27530,100,5,308
27540,100,5,308
27550,100,5,308
27560,100,5,307
27570,100,5,307
27580,100,5,307
27591,100,5,307
27601,100,5,307
27611,100,5,307
27621,100,5,307
27631,100,5,307
27641,65,4,307
27652,75,5,306
27662,75,5,306
27672,75,5,306
27682,75,5,306
27692,75,5,306
27703,75,5,306
27713,100,5,305
27723,100,5,305
27733,100,5,303
27743,100,5,303
27754,100,5,303
27764,100,5,302
27774,100,5,302
27784,100,5,302
27794,100,5,302
27805,100,5,302
27815,100,5,302
27825,100,5,302
27835,100,5,302
27845,100,5,301
27856,100,5,301
27866,100,5,301
27876,100,5,301
27886,100,5,301
27896,100,5,301
27907,100,5,301
27917,75,5,300
27927,100,5,298
27937,100,5,298
27947,100,5,298
27957,100,5,298
27968,100,5,297
27978,100,5,297
27988,100,5,297
27998,100,5,297
28008,100,5,297
28018,100,5,297
28029,100,5,297
28039,100,5,297
28049,100,5,296
28059,100,5,296
28069,100,5,296
28079,100,5,296
28090,100,5,296
28100,100,5,296
28110,100,5,295
28120,100,5,295
28130,75,5,293
28140,75,5,293
28151,75,5,293
28161,100,5,292
28171,100,5,292
28181,100,5,292
28191,100,5,292
28202,100,5,292
28212,100,5,292
28222,100,5,292
28232,100,5,292
28242,100,5,291
28252,100,5,291
28263,100,5,291
28273,100,5,291
28283,100,5,291
28293,100,5,291
28303,100,5,291
28314,100,5,290
28324,100,5,290
28334,100,5,288
28344,100,5,288
28354,100,5,288
28365,75,5,287
28375,75,5,287
28385,75,5,287
28395,75,5,287
28405,75,5,287
28415,75,5,287
28426,75,5,287
28436,75,5,287
28447,100,5,286
28457,100,5,286
28469,100,5,286
28481,100,5,286
28491,100,5,286
28502,100,5,286
28512,100,5,285
28522,100,5,285
28533,75,5,283
28543,75,5,283
28553,75,5,283
28563,100,5,282
28573,100,5,282
28583,100,5,282
28594,100,5,282
28604,100,5,282
28614,100,5,282
28624,100,5,282
28634,100,5,282
28645,75,5,281
28655,75,5,281
28666,75,5,281
28676,75,5,281
28686,75,5,281
28697,75,5,281
28707,75,5,281
28717,100,5,280
28727,100,5,280
28738,100,5,278
28750,100,5,278
28760,75,5,277
28770,75,5,277
28781,75,5,277
28791,75,5,277
28801,75,5,277
28812,75,5,277
28822,75,5,277
28832,75,5,277
28842,75,5,277
28853,100,5,276
28868,100,5,276
28880,100,5,276
28890,100,5,276
28902,100,5,276
28913,75,5,275
28923,75,5,275
28933,100,5,273
28944,100,5,273
28954,100,5,273
28964,100,5,272
28974,100,5,272
28984,100,5,272
28995,100,5,272
29005,100,5,272
29015,100,5,272
29025,100,5,272
29035,100,5,272
29045,75,5,271
29056,75,5,271
29066,75,5,271
29076,75,5,271
29086,75,5,271
29096,75,5,271
29106,75,5,271
29117,100,5,270
29127,100,5,270
29137,95,7,266
29147,95,7,266
29157,95,7,266
29167,95,7,265
29178,95,7,265
29188,95,7,265
29198,95,7,265
29208,95,7,265
29218,95,7,265
29229,95,7,265
29239,95,7,265
29249,95,7,264
29259,95,7,264
29269,95,7,264
29280,95,7,264
29290,95,7,264
29300,95,7,264
29310,95,7,264
29320,95,7,263
29330,95,7,259
29341,95,7,259
29351,95,7,259
29361,95,7,258
29371,95,7,258
29381,95,7,258
29392,95,7,258
29402,95,7,258
29412,95,7,258
29422,95,7,258
29432,95,7,258
29442,95,7,258
29453,95,7,257
29463,95,7,257
29473,95,7,257
29483,95,7,257
29493,95,7,257
29503,95,7,257
29514,95,7,256
29524,95,7,256
29534,95,7,252
29544,95,7,252
29554,95,7,252
29564,95,7,251
29575,95,7,251
29585,95,7,251
29595,95,7,251
29605,95,7,251
29615,95,7,251
29625,95,7,251
29636,95,7,251
29646,95,7,250
29656,95,7,250
29666,95,7,250
29676,95,7,250
29687,95,7,250
29697,95,7,250
29707,95,7,250
29717,95,7,249
29728,95,7,249
29738,95,7,245
29748,95,7,245
29758,95,7,245
29768,95,7,244
29779,95,7,244
29789,95,7,244
29799,95,7,244
29809,95,7,244
29820,95,7,244
29830,95,7,244
29840,95,7,244
29850,95,7,243
29860,95,7,243
29870,95,7,243
29882,95,7,243
29893,95,7,243
29903,95,7,243
29913,95,7,242
29923,95,7,242
29933,95,7,238
29944,95,7,238
29954,95,7,238
29964,95,7,237
29974,95,7,237
29984,95,7,237
29995,95,7,237
30005,95,7,237
30015,95,7,237
30025,95,7,237
30035,95,7,237
30045,95,7,236
30055,95,7,236
30066,95,7,236
30076,95,7,236
30086,95,7,236
30096,95,7,236
30106,95,7,236
30116,95,7,235
30127,95,7,235
30137,95,7,231
30147,95,7,231
30157,95,7,231
30167,95,7,230
30177,95,7,230
30188,95,7,230
30199,95,7,230
30209,95,7,230
30219,95,7,230
30229,95,7,230
30239,95,7,230
30250,95,7,229
30260,95,7,229
30270,95,7,229
30281,95,7,229
30291,95,7,229
30301,95,7,229
30311,95,7,228
30321,95,7,228
30331,95,7,224
30341,95,7,224
30352,95,7,224
30362,95,7,223
30372,95,7,223
30382,95,7,223
30392,95,7,223
30402,95,7,223
30413,95,7,223
30423,95,7,223
30433,95,7,223
30443,95,7,223
30453,95,7,222
30464,95,7,222
30474,95,7,222
30484,95,7,222
30494,95,7,222
30507,95,7,222
30517,95,7,221
30528,95,7,221
30538,95,7,217
30549,95,7,217
30559,95,7,217
30571,95,7,216
30581,95,7,216
30591,95,7,216
30601,95,7,216
30611,95,7,216
30622,95,7,216
30632,95,7,216
30642,95,7,216
30652,95,7,215
30662,95,7,215
30673,95,7,215
30683,95,7,215
30693,95,7,215
30703,95,7,215
30713,95,7,214
30723,95,7,214
30734,95,7,210
30744,95,7,210
30754,95,7,210
30764,95,7,209
30774,95,7,209
30785,95,7,209
30795,95,7,209
30805,95,7,209
30815,95,7,209
30825,95,7,209
30835,95,7,209
30846,95,7,208
30856,95,7,208
30866,95,7,208
30876,95,7,208
30887,95,7,208
30897,95,7,208
30907,95,7,208
30917,95,7,207
30928,95,7,207
30941,95,7,203
30951,95,7,203
30961,85,6,203
30971,95,7,202
30982,95,7,202
30996,95,7,202
31006,95,7,202
31017,95,7,202
31027,95,7,202
31037,95,7,202
31047,95,7,201
31057,95,7,201
31067,95,7,201
31078,95,7,201
31088,95,7,201
31098,95,7,201
31108,95,7,201
31118,95,7,200
31128,95,7,200
31139,95,7,196
31149,95,7,196
31159,95,7,196
31169,95,7,195
31179,95,7,195
31189,95,7,195
31200,95,7,195
31210,95,7,195
31220,95,7,195
31230,95,7,195
31240,95,7,195
31250,95,7,194
31260,95,7,194
31271,95,7,194
31281,95,7,194
31291,95,7,194
31301,95,7,194
31311,95,7,194
31321,95,7,193
31332,95,7,189
31342,95,7,189
31352,95,7,189
31362,95,7,188
31372,95,7,188
31383,95,7,188
31393,95,7,188
31403,95,7,188
31413,95,7,188
31423,95,7,188
31433,95,7,188
31444,95,7,188
31454,95,7,187
31464,95,7,187
31474,95,7,187
31485,95,7,187
31495,95,7,187
31505,95,7,187
31515,95,7,186
31525,95,7,186
31535,95,7,182
31546,95,7,182
31556,95,7,182
31566,95,7,181
31576,95,7,181
31586,95,7,181
31596,95,7,181
31607,95,7,181
31617,95,7,181
31627,95,7,181
31637,95,7,181
31647,95,7,180
31657,95,7,180
31668,95,7,180
31678,95,7,180
31688,95,7,180
31698,95,7,180
31708,95,7,180
31718,95,7,179
31728,95,7,179
31739,95,7,175
31749,95,7,175
31759,95,7,175
31769,95,7,174
31779,95,7,174
31789,95,7,174
31799,95,7,174
31810,95,7,174
31820,95,7,174
31830,95,7,174
31840,95,7,174
31850,95,7,173
31860,95,7,173
31871,95,7,173
31881,95,7,173
31891,95,7,173
31901,95,7,173
31911,95,7,173
31921,95,7,172
31931,95,7,168
31942,95,7,168
31952,95,7,168
31962,95,7,168
31972,95,7,167
31982,95,7,167
31992,95,7,167
32003,95,7,167
32013,95,7,167
32023,95,7,167
32033,95,7,167
32043,95,7,167
32053,95,7,166
32063,95,7,166
32074,95,7,166
32084,95,7,166
32094,95,7,166
32104,95,7,166
32114,95,7,165
32124,95,7,165
32135,95,7,161
32145,95,7,161
32155,95,7,161
32165,95,7,160
32175,95,7,160
32185,95,7,160
32196,95,7,160
32206,95,7,160
32216,95,7,160
32226,95,7,160
32236,95,7,160
32246,95,7,159
32257,95,7,159
32267,95,7,159
32277,95,7,159
32287,95,7,159
32298,95,7,159
32308,95,7,159
32318,95,7,158
32328,95,7,158
32338,95,7,154
32348,95,7,154
32359,95,7,154
32369,95,7,153
32379,95,7,153
32389,95,7,153
32399,95,7,153
32409,95,7,153
32420,95,7,153
32430,95,7,153
32440,95,7,153
32450,95,7,152
32460,95,7,152
32471,95,7,152
32481,95,7,152
32491,95,7,152
32501,95,7,152
32511,95,7,152
32521,95,7,151
32532,95,7,147
32542,95,7,147
32552,95,7,147
32562,95,7,147
32573,95,7,146
32583,95,7,146
32594,95,7,146
32604,95,7,146
32614,95,7,146
32625,95,7,146
32635,95,7,146
32646,95,7,145
32656,95,7,145
32666,95,7,145
32676,95,7,145
32687,95,7,145
32697,95,7,145
32707,95,7,145
32717,95,7,144
32727,95,7,144
32737,95,7,140
32748,95,7,140
32758,95,7,140
32768,95,7,139
32778,95,7,139
32788,95,7,139
32799,95,7,139
32809,95,7,139
32819,95,7,139
32829,95,7,139
32839,95,7,139
32849,95,7,138
32860,95,7,138
32870,95,7,138
32880,95,7,138
32891,95,7,138
32902,95,7,138
32912,95,7,138
32922,95,7,137
32932,95,7,133
32943,95,7,133
32953,95,7,133
32963,95,7,133
32973,95,7,132
32983,95,7,132
32993,95,7,132
33004,95,7,132
33014,95,7,132
33024,95,7,132
33036,95,7,132
33046,95,7,131
33058,95,7,131
33069,95,7,131
33080,95,7,131
33091,95,7,131
33101,95,7,131
33111,95,7,131
33121,95,7,130
33131,95,7,126
33141,95,7,126
33151,95,7,126
33162,95,7,126
33172,95,7,125
33182,95,7,125
33192,95,7,125
33202,95,7,125
33212,95,7,125
33223,95,7,125
33233,95,7,125
33243,95,7,125
33253,95,7,124
33263,95,7,124
33273,95,7,124
33284,95,7,124
33294,95,7,124
33304,95,7,124
33314,95,7,123
33324,95,7,123
33334,95,7,119
33345,95,7,119
33355,95,7,119
33365,95,7,118
33375,95,7,118
33385,95,7,118
33395,95,7,118
33406,95,7,118
33416,95,7,118
33426,95,7,118
33436,95,7,118
33447,95,7,117
33457,95,7,117
33467,95,7,117
33477,95,7,117
33487,95,7,117
33498,95,7,117
33508,95,7,117
33518,95,7,116
33528,95,7,116
33538,95,7,112
33548,95,7,112
33559,95,7,112
33569,95,7,111
33579,95,7,111
33589,95,7,111
33599,95,7,111
33609,95,7,111
33620,95,7,111
33630,95,7,111
33640,95,7,111
33650,95,7,110
33661,95,7,110
33671,95,7,110
33681,95,7,110
33691,95,7,110
33701,95,7,110
33711,95,7,110
33722,95,7,109
33732,95,7,105
33742,95,7,105
33752,95,7,105
33762,95,7,105
33772,95,7,104
33783,95,7,104
33793,95,7,104
33803,95,7,104
33813,95,7,104
33823,95,7,104
33833,95,7,104
33844,95,7,104
33854,95,7,103
33864,95,7,103
33874,95,7,103
33884,95,7,103
33895,95,7,103
33905,95,7,103
33915,95,7,102
33925,95,7,102
33935,95,7,98
33945,95,7,98
33956,95,7,98
33966,95,7,97
33976,95,7,97
33986,95,7,97
33996,95,7,97
34006,95,7,97
34016,95,7,97
34027,95,7,97
34037,95,7,97
34047,95,7,96
34057,95,7,96
34067,95,7,96
34077,95,7,96
34087,95,7,96
34098,95,7,96
34108,95,7,96
34118,95,7,95
34128,95,7,95
34138,95,7,91
34148,95,7,91
34158,95,7,91
34169,95,7,90
34179,95,7,90
34189,95,7,90
34199,95,7,90
34209,95,7,90
34219,95,7,90
34230,95,7,90
34240,95,7,90
34250,95,7,89
34260,95,7,89
34270,95,7,89
34280,95,7,89
34291,95,7,89
34301,95,7,89
34311,95,7,89
34321,95,7,88
34331,95,7,88
34341,95,7,84
34352,95,7,84
34362,95,7,84
34372,95,7,83
34382,95,7,83
34392,95,7,83
34402,95,7,83
34413,95,7,83
34423,95,7,83
34433,95,7,83
34443,95,7,83
34453,95,7,82
34464,95,7,82
34476,95,7,82
34486,95,7,82
34509,95,7,82
34520,95,7,81
34530,95,7,81
34540,95,7,77
34550,95,7,77
34560,95,7,77
34571,95,7,76
34581,95,7,76
34591,95,7,76
34601,95,7,76
34611,95,7,76
34621,95,7,76
34632,95,7,76
34642,95,7,76
34652,95,7,75
34662,95,7,75
34673,95,7,75
34683,95,7,75
34696,95,7,75
34706,95,7,75
34717,95,7,74
34728,95,7,74
34738,95,7,70
34748,95,7,70
34758,95,7,70
34768,95,7,70
34778,95,7,69
34788,95,7,69
34799,95,7,69
34809,95,7,69
34819,95,7,69
34829,95,7,69
34839,95,7,69
34849,95,7,69
34860,95,7,68
34870,95,7,68
34880,95,7,68
34890,95,7,68
34900,95,7,68
34911,95,7,68
34921,95,7,67
34931,95,7,67
34941,95,7,63
34951,95,7,63
34961,95,7,63
34972,95,7,62
34982,95,7,62
34992,95,7,62
35002,95,7,62
35012,95,7,62
35023,95,7,62
35033,95,7,62
35043,95,7,62
35053,95,7,61
35063,95,7,61
35073,95,7,61
35084,95,7,61
35097,95,7,61
35108,95,7,61
35119,95,7,60
35129,95,7,60
35141,95,7,56
35152,95,7,56
35162,95,7,56
35172,95,7,55
35182,95,7,55
35192,95,7,55
35203,95,7,55
35213,95,7,55
35223,95,7,55
35233,95,7,55
35244,95,7,55
35255,95,7,54
35265,95,7,54
35275,95,7,54
35285,95,7,54
35295,95,7,54
35306,95,7,54
35316,95,7,53
35326,95,7,53
35336,95,7,52
35346,95,7,49
35356,95,7,49
35367,95,7,49
35377,95,7,48
35387,95,7,48
35397,95,7,48
35407,95,7,48
35417,95,7,48
35428,95,7,48
35438,95,7,48
35448,95,7,48
35460,95,7,47
35470,95,7,47
35480,95,7,47
35491,95,7,47
35501,95,7,47
35511,95,7,47
35521,95,7,46
35531,95,7,46
35541,95,7,42
35552,95,7,42
35562,95,7,42
35572,95,7,41
35582,95,7,41
35592,95,7,41
35603,95,7,41
35613,95,7,41
35623,95,7,41
35633,95,7,41
35643,95,7,41
35654,95,7,41
35664,95,7,40
35674,95,7,40
35684,95,7,40
35694,95,7,40
35704,95,7,40
35714,95,7,40
35725,95,7,39
35735,95,7,38
35745,95,7,35
35755,95,7,35
35765,95,7,35
35776,95,7,34
35786,95,7,34
35796,95,7,34
35806,95,7,34
35816,95,7,34
35826,95,7,34
35837,95,7,34
35847,95,7,34
35857,95,7,33
35867,95,7,33
35877,95,7,33
35888,95,7,33
35898,95,7,33
35908,95,7,33
35918,95,7,32
35928,95,7,32
35939,95,7,28
35949,95,7,28
35959,95,7,28
35969,95,7,28
35979,95,7,27
35990,95,7,27
36000,95,7,27
36010,95,7,27
36020,95,7,27
36030,95,7,27
36041,95,7,27
36051,95,7,27
36061,95,7,26
36071,95,7,26
36081,95,7,26
36092,95,7,26
36102,95,7,26
36112,95,7,26
36122,95,7,25
36132,95,7,25
36142,95,7,21
36153,95,7,21
36163,95,7,21
36173,95,7,20
36183,95,7,20
36193,95,7,20
36204,95,7,20
36214,95,7,20
36224,95,7,20
36234,95,7,20
36244,95,7,20
36255,95,7,20
36265,95,7,19
36275,95,7,19
36285,95,7,19
36295,95,7,19
36306,95,7,19
36316,95,7,19
36326,95,7,18
36336,95,7,17
36346,95,7,14
36356,95,7,14
36367,95,7,14
36377,95,7,13
36387,95,7,13
36397,95,7,13
36407,95,7,13
36417,95,7,13
36428,95,7,13
36438,95,7,13
36448,95,7,13
36458,95,7,12
36470,95,7,12
36480,95,7,12
36491,95,7,12
36501,95,7,12
36511,95,7,12
36521,95,7,11
36531,95,7,11
36542,95,7,7
36552,95,7,7
36562,95,7,7
36572,95,7,6
36582,95,7,6
36592,95,7,6
36602,95,7,6
36613,95,7,6
36623,95,7,6
36633,95,7,6
36643,95,7,6
36653,95,7,6
36663,95,7,5
36674,95,7,5
36684,95,7,5
36694,95,7,5
36704,95,7,5
36714,95,7,5
36728,95,7,4
36741,95,7,3
36755,95,7,0
36768,95,7,0
36778,95,7,0
36789,95,7,0
36799,95,7,0
36811,95,7,0
36821,95,7,0
36831,95,7,0
36842,95,7,0
36852,95,7,0
36862,85,6,0
36872,85,6,0
36883,85,6,0
36894,85,6,0
36904,85,6,0
36914,85,6,0
36924,50,5,0
36934,50,5,0
36944,10,1,0
36954,10,1,0
36965,10,1,0
